date,text,clean_review,tokens,lemmatized,processed_text,topic,sentiment_score,sentiment,topic_name,menu_item
2025-08-01,"Next up was the PESTO FOCACCIA SANDWICH. If you think vegan sandwiches are dull, this will convert you. Made with in-house whole wheat focaccia (from heirloom wheat, no less), layered with a punchy pesto, slow-roasted tomatoes, confit garlic, and cashew-based mozzarella—it was a revelation. Paired with smashed potatoes, it was indulgence without guilt. I was tempted to buy a loaf of their bread right then and there.",next up was the pesto focaccia sandwich if you think vegan sandwiches are dull this will convert you made with inhouse whole wheat focaccia from heirloom wheat no less layered with a punchy pesto slowroasted tomatoes confit garlic and cashewbased mozzarellait was a revelation paired with smashed potatoes it was indulgence without guilt i was tempted to buy a loaf of their bread right then and there,"['next', 'pesto', 'focaccia', 'sandwich', 'think', 'vegan', 'sandwiches', 'dull', 'convert', 'made', 'inhouse', 'whole', 'wheat', 'focaccia', 'heirloom', 'wheat', 'less', 'layered', 'punchy', 'pesto', 'slowroasted', 'tomatoes', 'confit', 'garlic', 'cashewbased', 'mozzarellait', 'revelation', 'paired', 'smashed', 'potatoes', 'indulgence', 'without', 'guilt', 'tempted', 'buy', 'loaf', 'bread', 'right']","['next', 'pesto', 'focaccia', 'sandwich', 'think', 'vegan', 'sandwich', 'dull', 'convert', 'inhouse', 'whole', 'wheat', 'focaccia', 'heirloom', 'wheat', 'less', 'layered', 'punchy', 'pesto', 'slowroaste', 'tomato', 'confit', 'garlic', 'cashewbased', 'mozzarellait', 'revelation', 'pair', 'smash', 'potato', 'indulgence', 'without', 'guilt', 'tempt', 'buy', 'loaf', 'bread', 'right']",next pesto focaccia sandwich think vegan sandwich dull convert inhouse whole wheat focaccia heirloom wheat less layered punchy pesto slowroaste tomato confit garlic cashewbased mozzarellait revelation pair smash potato indulgence without guilt tempt buy loaf bread right,1,-0.223,Negative,Millet & Vegan Experience,wheat
2025-09-01,"Pizza and Pasta, But Make It Plant-First",pizza and pasta but make it plantfirst,"['pizza', 'pasta', 'plantfirst']","['pizza', 'pasta', 'plantfirst']",pizza pasta plantfirst,2,0.0,Neutral,Biryani & Chicken Items,pizza
2025-09-01,"Pizza and Pasta, But Make It Plant-First",pizza and pasta but make it plantfirst,"['pizza', 'pasta', 'plantfirst']","['pizza', 'pasta', 'plantfirst']",pizza pasta plantfirst,2,0.0,Neutral,Biryani & Chicken Items,pasta
2025-09-01,"Let’s talk about the TRUFFLE & MUSHROOM PIZZA. Truffle oil and roasted mushrooms may sound familiar, but here they sit on a bed of cultured cashew cream, not mozzarella, and that makes all the difference. The preserved lemon added a sharp contrast, and the parsley kept it fresh. It was rich yet balanced—a pizza that didn’t rely on cheese to impress.",lets talk about the truffle mushroom pizza truffle oil and roasted mushrooms may sound familiar but here they sit on a bed of cultured cashew cream not mozzarella and that makes all the difference the preserved lemon added a sharp contrast and the parsley kept it fresh it was rich yet balanceda pizza that didnt rely on cheese to impress,"['lets', 'talk', 'truffle', 'mushroom', 'pizza', 'truffle', 'oil', 'roasted', 'mushrooms', 'may', 'sound', 'familiar', 'sit', 'bed', 'cultured', 'cashew', 'cream', 'mozzarella', 'makes', 'difference', 'preserved', 'lemon', 'added', 'sharp', 'contrast', 'parsley', 'kept', 'fresh', 'rich', 'yet', 'balanceda', 'pizza', 'didnt', 'rely', 'cheese', 'impress']","['let', 'talk', 'truffle', 'mushroom', 'pizza', 'truffle', 'oil', 'roasted', 'mushroom', 'may', 'sound', 'familiar', 'sit', 'bed', 'cultured', 'cashew', 'cream', 'mozzarella', 'difference', 'preserve', 'lemon', 'add', 'sharp', 'contrast', 'parsley', 'keep', 'fresh', 'rich', 'yet', 'balanceda', 'pizza', 'rely', 'cheese', 'impress']",let talk truffle mushroom pizza truffle oil roasted mushroom may sound familiar sit bed cultured cashew cream mozzarella difference preserve lemon add sharp contrast parsley keep fresh rich yet balanceda pizza rely cheese impress,0,0.8316,Positive,Menu & Food Variety,cheese
2025-09-01,"Let’s talk about the TRUFFLE & MUSHROOM PIZZA. Truffle oil and roasted mushrooms may sound familiar, but here they sit on a bed of cultured cashew cream, not mozzarella, and that makes all the difference. The preserved lemon added a sharp contrast, and the parsley kept it fresh. It was rich yet balanced—a pizza that didn’t rely on cheese to impress.",lets talk about the truffle mushroom pizza truffle oil and roasted mushrooms may sound familiar but here they sit on a bed of cultured cashew cream not mozzarella and that makes all the difference the preserved lemon added a sharp contrast and the parsley kept it fresh it was rich yet balanceda pizza that didnt rely on cheese to impress,"['lets', 'talk', 'truffle', 'mushroom', 'pizza', 'truffle', 'oil', 'roasted', 'mushrooms', 'may', 'sound', 'familiar', 'sit', 'bed', 'cultured', 'cashew', 'cream', 'mozzarella', 'makes', 'difference', 'preserved', 'lemon', 'added', 'sharp', 'contrast', 'parsley', 'kept', 'fresh', 'rich', 'yet', 'balanceda', 'pizza', 'didnt', 'rely', 'cheese', 'impress']","['let', 'talk', 'truffle', 'mushroom', 'pizza', 'truffle', 'oil', 'roasted', 'mushroom', 'may', 'sound', 'familiar', 'sit', 'bed', 'cultured', 'cashew', 'cream', 'mozzarella', 'difference', 'preserve', 'lemon', 'add', 'sharp', 'contrast', 'parsley', 'keep', 'fresh', 'rich', 'yet', 'balanceda', 'pizza', 'rely', 'cheese', 'impress']",let talk truffle mushroom pizza truffle oil roasted mushroom may sound familiar sit bed cultured cashew cream mozzarella difference preserve lemon add sharp contrast parsley keep fresh rich yet balanceda pizza rely cheese impress,0,0.8316,Positive,Menu & Food Variety,pizza
2025-09-01,"But the real showstopper? The MUSHROOM SAMBAL TORTELLINI. Stuffed with a fiery mixture of button and shiitake mushrooms, laced with sambal and bathed in a sun-dried tomato sauce—this was not just good vegan pasta. This was good pasta, period. The chilli oil on top brought just the right amount of heat. It was deeply satisfying, and easily my favourite dish of the day.",but the real showstopper the mushroom sambal tortellini stuffed with a fiery mixture of button and shiitake mushrooms laced with sambal and bathed in a sundried tomato saucethis was not just good vegan pasta this was good pasta period the chilli oil on top brought just the right amount of heat it was deeply satisfying and easily my favourite dish of the day,"['real', 'showstopper', 'mushroom', 'sambal', 'tortellini', 'stuffed', 'fiery', 'mixture', 'button', 'shiitake', 'mushrooms', 'laced', 'sambal', 'bathed', 'sundried', 'tomato', 'saucethis', 'vegan', 'pasta', 'pasta', 'period', 'chilli', 'oil', 'top', 'brought', 'right', 'amount', 'heat', 'deeply', 'satisfying', 'easily', 'favourite', 'dish', 'day']","['real', 'showstopper', 'mushroom', 'sambal', 'tortellini', 'stuff', 'fiery', 'mixture', 'button', 'shiitake', 'mushroom', 'laced', 'sambal', 'bath', 'sundried', 'tomato', 'saucethis', 'vegan', 'pasta', 'pasta', 'period', 'chilli', 'oil', 'top', 'bring', 'right', 'amount', 'heat', 'deeply', 'satisfying', 'easily', 'favourite', 'dish', 'day']",real showstopper mushroom sambal tortellini stuff fiery mixture button shiitake mushroom laced sambal bath sundried tomato saucethis vegan pasta pasta period chilli oil top bring right amount heat deeply satisfying easily favourite dish day,0,0.6566,Positive,Menu & Food Variety,vegan
2025-09-01,"But the real showstopper? The MUSHROOM SAMBAL TORTELLINI. Stuffed with a fiery mixture of button and shiitake mushrooms, laced with sambal and bathed in a sun-dried tomato sauce—this was not just good vegan pasta. This was good pasta, period. The chilli oil on top brought just the right amount of heat. It was deeply satisfying, and easily my favourite dish of the day.",but the real showstopper the mushroom sambal tortellini stuffed with a fiery mixture of button and shiitake mushrooms laced with sambal and bathed in a sundried tomato saucethis was not just good vegan pasta this was good pasta period the chilli oil on top brought just the right amount of heat it was deeply satisfying and easily my favourite dish of the day,"['real', 'showstopper', 'mushroom', 'sambal', 'tortellini', 'stuffed', 'fiery', 'mixture', 'button', 'shiitake', 'mushrooms', 'laced', 'sambal', 'bathed', 'sundried', 'tomato', 'saucethis', 'vegan', 'pasta', 'pasta', 'period', 'chilli', 'oil', 'top', 'brought', 'right', 'amount', 'heat', 'deeply', 'satisfying', 'easily', 'favourite', 'dish', 'day']","['real', 'showstopper', 'mushroom', 'sambal', 'tortellini', 'stuff', 'fiery', 'mixture', 'button', 'shiitake', 'mushroom', 'laced', 'sambal', 'bath', 'sundried', 'tomato', 'saucethis', 'vegan', 'pasta', 'pasta', 'period', 'chilli', 'oil', 'top', 'bring', 'right', 'amount', 'heat', 'deeply', 'satisfying', 'easily', 'favourite', 'dish', 'day']",real showstopper mushroom sambal tortellini stuff fiery mixture button shiitake mushroom laced sambal bath sundried tomato saucethis vegan pasta pasta period chilli oil top bring right amount heat deeply satisfying easily favourite dish day,0,0.6566,Positive,Menu & Food Variety,pasta
2025-10-01,"Canvas V doesn’t just serve food. It presents a quiet argument—one that says flavour doesn’t need animal fat, texture doesn’t require meat, and indulgence can be plant-based without losing its soul. This isn’t food that apologises for being vegan. This is food that’s proud to be vegan—and makes you proud to eat it.",canvas v doesnt just serve food it presents a quiet argumentone that says flavour doesnt need animal fat texture doesnt require meat and indulgence can be plantbased without losing its soul this isnt food that apologises for being vegan this is food thats proud to be veganand makes you proud to eat it,"['canvas', 'doesnt', 'presents', 'quiet', 'argumentone', 'says', 'flavour', 'doesnt', 'need', 'animal', 'fat', 'texture', 'doesnt', 'require', 'meat', 'indulgence', 'plantbased', 'without', 'losing', 'soul', 'isnt', 'apologises', 'vegan', 'thats', 'proud', 'veganand', 'makes', 'proud', 'eat']","['canvas', 'present', 'quiet', 'argumentone', 'say', 'flavour', 'need', 'animal', 'fat', 'texture', 'require', 'meat', 'indulgence', 'plantbase', 'without', 'lose', 'soul', 'apologise', 'vegan', 'proud', 'veganand', 'proud', 'eat']",canvas present quiet argumentone say flavour need animal fat texture require meat indulgence plantbase without lose soul apologise vegan proud veganand proud eat,1,0.741,Positive,Millet & Vegan Experience,vegan
2025-03-01,✨This is the best vegan restaurant in Delhi.,this is the best vegan restaurant in delhi,"['vegan', 'delhi']","['vegan', 'delhi']",vegan delhi,3,0.0,Neutral,Healthy & Vegan Options,vegan
2025-04-01,✨ You won’t find this kind of variety of food at a normal restaurant and here’s a vegan restaurant serving amazing variety and unique dishes which are well balanced plus the great cocktails make it a great experience.,you wont find this kind of variety of food at a normal restaurant and heres a vegan restaurant serving amazing variety and unique dishes which are well balanced plus the great cocktails make it a great experience,"['wont', 'find', 'kind', 'variety', 'normal', 'heres', 'vegan', 'serving', 'variety', 'unique', 'dishes', 'balanced', 'plus', 'cocktails']","['find', 'kind', 'variety', 'normal', 'vegan', 'variety', 'unique', 'dish', 'balanced', 'plus', 'cocktail']",find kind variety normal vegan variety unique dish balanced plus cocktail,1,0.5267,Positive,Millet & Vegan Experience,vegan
2025-03-01,"Hi Sir thank you for your review, we’re really sorry that we couldn’t serve you the desserts, we’ll define the take a look into this and sort this out.",hi sir thank you for your review were really sorry that we couldnt serve you the desserts well define the take a look into this and sort this out,"['sir', 'review', 'sorry', 'couldnt', 'desserts', 'define', 'look', 'sort']","['sir', 'review', 'sorry', 'could', 'dessert', 'define', 'look', 'sort']",sir review sorry could dessert define look sort,2,-0.0772,Negative,Biryani & Chicken Items,dessert
2025-03-01,We would be happy to host you again provide you with a dessert from our side.,we would be happy to host you again provide you with a dessert from our side,"['would', 'happy', 'host', 'provide', 'dessert', 'side']","['would', 'happy', 'host', 'provide', 'dessert', 'side']",would happy host provide dessert side,2,0.5719,Positive,Biryani & Chicken Items,dessert
2025-01-01,"WOW. I've been to a few vegan restaurants in Delhi and this is not only the best vegan restaurant in Delhi, but it's THE best restaurant in Delhi. The ambiance was sooooo good. The service was polite, understanding and quick.",wow ive been to a few vegan restaurants in delhi and this is not only the best vegan restaurant in delhi but its the best restaurant in delhi the ambiance was sooooo good the service was polite understanding and quick,"['wow', 'ive', 'vegan', 'restaurants', 'delhi', 'vegan', 'delhi', 'delhi', 'sooooo', 'polite', 'understanding', 'quick']","['wow', 'vegan', 'delhi', 'vegan', 'delhi', 'delhi', 'sooooo', 'polite', 'understanding', 'quick']",wow vegan delhi vegan delhi delhi sooooo polite understanding quick,3,0.5859,Positive,Healthy & Vegan Options,vegan
